,source,target,junction,length,maxspeed,access,name,width,lanes,oneway,bridge,osmid,geometry,tunnel,ref,highway
425,99148648,44712538,,88.473,30,,Mandelastraat,,,False,,138605995,"LINESTRING (4.3467073 51.982071, 4.3469595 51.9814532, 4.3467265 51.9813856)",,,residential
426,1436427114,7197939970,,30.834000000000003,30,,Hof van Zilverlicht,,,True,,7542488,"LINESTRING (4.332961 52.0098958, 4.3330224 52.0098442, 4.3331117 52.0097695, 4.3332272 52.0096721)",,,residential
427,1436427114,44842359,,35.581,15,,Hof van Saffier,,,False,,7542570,"LINESTRING (4.332961 52.0098958, 4.3327788 52.0098064, 4.332551 52.0096991)",,,living_street
428,1436427117,1436427114,,29.849,30,,Hof van Zilverlicht,,,True,,7542488,,,,residential
429,1436427117,44843105,,34.959,15,,Hof van Robijn,,,False,,7542546,"LINESTRING (4.3326988 52.0101103, 4.3325148 52.0100248, 4.3322916 52.0099205)",,,living_street
430,1436427122,44836387,,340.11699999999996,30,,Nieuwelaan,,,False,,7538014,"LINESTRING (4.368854 52.0102706, 4.368844 52.0102031, 4.3688547 52.0100837, 4.3688396 52.0099421, 4.3688 52.0098, 4.3686436 52.0094909, 4.3685894 52.0094326, 4.3685131 52.0093875, 4.3663514 52.0085345, 4.3656009 52.0082384)",,,residential
431,1436427122,548607697,,247.47299999999998,30,,Ezelsveldlaan,,,False,,7538047,"LINESTRING (4.368854 52.0102706, 4.3687312 52.0102608, 4.3686845 52.0102524, 4.3686452 52.0102395, 4.3684306 52.0101499, 4.3683282 52.0101078, 4.3677622 52.0098742, 4.367146 52.0096172, 4.3668396 52.0094888, 4.3658569 52.009044)",,,residential
432,1436427122,312033061,,28.883000000000003,30,,Oostpoort,,,False,,364539778,"LINESTRING (4.368854 52.0102706, 4.3688458 52.0103067, 4.368839 52.0103309, 4.3687802 52.0104007, 4.3687453 52.0104547, 4.3687273 52.0105157)",,,residential
433,486605682,486605367,,31.697,15,,Blekerhof,,,False,,40215152,,,,living_street
434,486605682,44846575,,55.563,15,,Paxlaan,,,False,,7538453,"LINESTRING (4.3527591 52.0103993, 4.3533553 52.0106702, 4.3534122 52.0106961)",,,living_street
435,486605682,484705811,,54.34,15,,Paxlaan,,,False,,7538453,"LINESTRING (4.3527591 52.0103993, 4.352686 52.0103661, 4.3521203 52.0101091)",,,living_street
436,1575265140,44848456,,61.021,30,,Molslaan,,,True,,233601401,,,,residential
437,1575265140,1575265163,,15.373000000000001,30,,Beestenmarkt,,,False,yes,"[143950768, 233601400, 233601399]","LINESTRING (4.3628081 52.0107879, 4.3627702 52.0108122, 4.3626805 52.0108697, 4.3626525 52.0108876)",,,residential
438,1436427125,44841581,,82.75699999999999,30,,Kanaalweg,,,False,,7538016,"LINESTRING (4.36951 52.0103056, 4.3695603 52.0102533, 4.3695782 52.0101871, 4.369594 52.0096974, 4.3695588 52.0095727)",,,residential
439,1436427129,1436427117,,31.163,30,,Hof van Zilverlicht,,,True,,7542488,,,,residential
440,1436427129,44844062,,35.830000000000005,15,,Hof van Aquamarijn,,,False,,7542526,"LINESTRING (4.332432 52.0103374, 4.3322688 52.0102629, 4.3320175 52.0101474, 4.3320115 52.0101456)",,,living_street
441,44884858,44883809,,282.2899999999999,30,,Oostsingel,,,False,,"[7468457, 7468437, 7477967]","LINESTRING (4.349788 52.0204055, 4.3501972 52.0202008, 4.3505413 52.0200685, 4.3506213 52.0200377, 4.3510689 52.0199304, 4.3514568 52.0198736, 4.3517086 52.0198528, 4.3523389 52.0198051, 4.3526871 52.0198129, 4.3528271 52.0198244, 4.3536622 52.0198804)",,,"['residential', 'unclassified']"
442,44884858,321677249,,51.038,50,,Oostsingel,,,False,,7478313,"LINESTRING (4.349788 52.0204055, 4.3499007 52.0204455, 4.3501524 52.0203636, 4.3504285 52.0202512)",,,unclassified
443,1436427139,1436427129,,29.759,30,,Hof van Zilverlicht,,,True,,7542488,,,,residential
444,1436427139,44844494,,57.304,15,,Hof van Topaas,,,False,,7542483,"LINESTRING (4.3321773 52.0105543, 4.3320091 52.0104822, 4.3318597 52.0104117, 4.3315704 52.0102766, 4.3315042 52.010248)",,,living_street
445,1436427141,44839603,,169.717,50,,Westplantsoen,,,False,,"[426609449, 446839598]","LINESTRING (4.3467004 52.0105863, 4.3466844 52.0104645, 4.3465081 52.0091224, 4.3464906 52.0090658)",,,tertiary
446,1436427141,1436427147,roundabout,8.797,50,,,,,True,,457651251,"LINESTRING (4.3467004 52.0105863, 4.3467414 52.0105938, 4.3467773 52.0106083, 4.346805 52.0106284)",,,tertiary
447,1575265163,1575265140,,15.373000000000001,30,,Beestenmarkt,,,False,yes,"[233601400, 143950768, 233601399]","LINESTRING (4.3626525 52.0108876, 4.3626805 52.0108697, 4.3627702 52.0108122, 4.3628081 52.0107879)",,,residential
448,1436427147,1436427166,roundabout,16.532,50,,,,,True,,130410482,"LINESTRING (4.346805 52.0106284, 4.3468236 52.0106559, 4.3468269 52.0106855, 4.3468146 52.0107143, 4.346788 52.0107391, 4.3467498 52.0107573)",,,tertiary
449,1436427147,44844067,,75.463,50,,Adriaan Pauwstraat,,,False,,366672221,"LINESTRING (4.346805 52.0106284, 4.3469689 52.0105308, 4.347312 52.0102432, 4.3474698 52.0100899)",,,residential
450,5750227856,5750212521,,68.608,50,,"['Mijnbouwplein', 'Sint Sebastiaansbrug']",,1,True,,"[663116758, 606492543]","LINESTRING (4.3673868 52.0061649, 4.3672426 52.0062139, 4.3670568 52.0062806, 4.3669249 52.0063377, 4.3668212 52.006398, 4.366748 52.0064492, 4.3666937 52.0064958, 4.3666087 52.0065432)",,,secondary
451,2116559760,44891904,,43.721000000000004,50,,Vrijenbanselaan,,3,False,,48001195,"LINESTRING (4.3524461 52.02144, 4.3524137 52.0215843, 4.3524001 52.0216979, 4.3524033 52.0218315)",,,secondary
452,2116559760,3669218094,,32.271,50,,Vrijenbanselaan,,4,True,,148975113,"LINESTRING (4.3524461 52.02144, 4.3524652 52.0214851, 4.3525904 52.0216398, 4.3526182 52.0217085)",,,secondary
453,2116559760,5171908143,,314.909,50,,Vrijenbanselaan,,4,False,yes,"[424754585, 815700979, 533036324, 424755471]","LINESTRING (4.3524461 52.02144, 4.3524558 52.0210664, 4.3525059 52.0199555, 4.3525091 52.0198743, 4.3525098 52.0198552, 4.3525261 52.0194356, 4.352527 52.019424, 4.3525325 52.0193506, 4.3525346 52.0192681, 4.3525434 52.0190998, 4.3525699 52.0189089, 4.3526266 52.0186115)",,,secondary
454,1390232467,44856852,,13.022,30,,Van Kinschotstraat,,,False,,756534137,,,,residential
455,1390232467,1435362503,,96.91,30,,Van Foreestweg,,,True,,769407066,"LINESTRING (4.3369499 52.0131258, 4.3368188 52.0130942, 4.3357969 52.0128479, 4.3356314 52.012808)",,,residential
456,1436427185,1436427169,,30.299999999999997,30,,Hof van Zilverlicht,,,True,,7542488,"LINESTRING (4.3316331 52.0110009, 4.331656 52.0109825, 4.3319028 52.0107848)",,,residential
457,1436427185,44846551,,59.596,15,,Hof van Onyx,,,False,,7542551,"LINESTRING (4.3316331 52.0110009, 4.3314576 52.0109132, 4.3313814 52.010878, 4.3310005 52.010702, 4.3309443 52.0106732)",,,living_street
458,5750227861,5750227868,,9.626999999999999,50,,Mijnbouwplein,,2,True,,606492551,"LINESTRING (4.3672255 52.0061554, 4.3672835 52.0061333, 4.3673488 52.006114)",,,secondary
459,5750227861,44818490,,182.771,"['50', '30']",,Piet Heinstraat,,,False,,"[670487457, 606492546]","LINESTRING (4.3672255 52.0061554, 4.3671659 52.0060776, 4.3670734 52.0059756, 4.3670352 52.0059316, 4.3668157 52.0056812, 4.3666386 52.0054714, 4.3664046 52.0051942, 4.3662499 52.005011, 4.3661507 52.0049741, 4.3657618 52.0048293)",,,residential
460,5750227863,5750227856,,11.846,50,,Mijnbouwplein,,1,True,,606492541,,,,residential
461,5750227863,2587864260,,43.800000000000004,50,,Mijnbouwstraat,,1,True,,"[815398115, 606492540, 252754382]","LINESTRING (4.3675403 52.0061157, 4.3676401 52.0061277, 4.367675 52.0061359, 4.3676962 52.0061495, 4.3677496 52.0061871, 4.3678199 52.0062383, 4.3679271 52.0062947, 4.3680172 52.00636)",,,secondary
462,1436427159,44847009,,16.938000000000002,50,,Westplantsoen,,,False,,7542234,"LINESTRING (4.3465536 52.0107265, 4.3464174 52.010774, 4.3463362 52.0107992)",,,residential
463,1436427159,1436427141,roundabout,23.208,50,,,,,True,,430827108,"LINESTRING (4.3465536 52.0107265, 4.3465344 52.0106991, 4.3465304 52.0106694, 4.3465422 52.0106405, 4.3465684 52.0106154, 4.3466064 52.0105969, 4.3466519 52.0105868, 4.3467004 52.0105863)",,,tertiary
464,5750227867,5750227861,,39.605999999999995,50,,Mijnbouwplein,,"['1', '2']",True,,"[606492545, 663116757]","LINESTRING (4.3667693 52.0063721, 4.3668336 52.0063334, 4.3669562 52.0062631, 4.3672255 52.0061554)",,,secondary
465,5750227867,44823036,,143.76800000000003,"['50', '30']",,Mijnbouwstraat,,,False,,"[606492549, 671594726]","LINESTRING (4.3667693 52.0063721, 4.3666495 52.0062995, 4.366567 52.0062588, 4.36643 52.0062206, 4.3660333 52.0061016, 4.3651201 52.0058277, 4.3649244 52.0057672)",,,residential
466,5750227868,5750212526,,40.234,50,,Michiel de Ruyterweg,,1,True,,"[606492544, 606492552]","LINESTRING (4.3673488 52.006114, 4.3674074 52.0060889, 4.3676317 52.0060041, 4.3676689 52.0059863, 4.3676933 52.0059752, 4.3677871 52.0059446, 4.3678523 52.0059297)",,,residential
467,5750227868,5750227863,,13.129,50,,Mijnbouwstraat,,1,True,,606492547,"LINESTRING (4.3673488 52.006114, 4.3674264 52.0061115, 4.3675403 52.0061157)",,,secondary
468,1436427166,44851133,,130.895,30,,Hof van Delftlaan,,,False,,7542372,"LINESTRING (4.3467498 52.0107573, 4.346834 52.010844, 4.3471878 52.0114497, 4.3474167 52.0118586)",,,tertiary
469,1436427166,1436427159,roundabout,15.185,50,,,,,True,,130410482,"LINESTRING (4.3467498 52.0107573, 4.3467081 52.0107667, 4.3466638 52.010768, 4.3466208 52.0107612, 4.346583 52.010747, 4.3465536 52.0107265)",,,tertiary
470,1436427169,3766206969,,53.197,15,,Hof van Smaragd,,,False,,7542449,"LINESTRING (4.3319028 52.0107848, 4.3317215 52.0107051, 4.3315886 52.0106455, 4.3312747 52.010503)",,,living_street
471,1436427169,1436427139,,31.784,30,,Hof van Zilverlicht,,,True,,7542488,"LINESTRING (4.3319028 52.0107848, 4.3319255 52.010763, 4.3320133 52.0106898, 4.3321773 52.0105543)",,,residential
472,1402667941,315358613,,544.639,100,,Rijksweg A13,,"['4', '3']",True,yes,"[334316041, 509507962, 509507961, 126548653]","LINESTRING (4.3912664 51.9908313, 4.3917946 51.9896213, 4.3928751 51.9871455, 4.3929615 51.9869378, 4.3933185 51.9860991)",,A13,motorway
473,1436427174,44845277,,85.267,15,,Zuiderstraat,,,False,,255576461,"LINESTRING (4.368024 52.0108508, 4.3675837 52.0106306, 4.3674573 52.0105952, 4.3670112 52.0104083)",,,living_street
474,44778405,1448535905,,95.97599999999998,30,,Aart van der Leeuwlaan,,,False,,7541513,"LINESTRING (4.3507151 51.9954736, 4.3504116 51.996178, 4.350396 51.9962141, 4.3503844 51.9962411, 4.3503546 51.9963077)",,,residential
475,44778405,1558185442,,191.903,30,,E. du Perronlaan,,,False,,7541548,"LINESTRING (4.3507151 51.9954736, 4.3508786 51.9955024, 4.3512713 51.9955717, 4.3514797 51.9956085, 4.3517161 51.9956502, 4.3518483 51.9956735, 4.3518858 51.9956801, 4.3534096 51.995949)",,,residential
476,44778405,1571088337,,118.34100000000001,30,,Aart van der Leeuwlaan,,,False,,143566205,"LINESTRING (4.3507151 51.9954736, 4.3509988 51.9947289, 4.3511231 51.9944395)",,,residential
477,1436427178,44847928,,54.713,30,,Cort van der Lindenstraat,,,False,,7542236,,,,residential
478,1436427178,44846557,,62.648,30,,Cort van der Lindenstraat,,,False,,7542236,,,,residential
479,1436427178,44852053,,127.32499999999999,30,,Röellstraat,,,False,,7542192,"LINESTRING (4.3428763 52.0108628, 4.34272 52.0111313, 4.3426984 52.0111706, 4.3424188 52.0116573, 4.3422549 52.0119421)",,,residential
480,4217824171,4053473202,,5.803,30,,Westlandseweg,,3,True,,792958201,,,,secondary
481,4217824171,4555788280,,49.488,30,,Nieuwe Gracht,,1,True,,"[459846704, 541403108]","LINESTRING (4.3567948 52.0035363, 4.3568371 52.0034268, 4.356881 52.0033114, 4.3569132 52.0032376, 4.3569979 52.0031103)",,,tertiary
482,44778412,44782008,,88.843,30,,Multatuliweg,,,False,,7539144,,,,residential
483,44778412,1569975313,,27.239,30,,Multatuliweg,,,False,,7539144,"LINESTRING (4.3580317 51.9954142, 4.3580792 51.9953225, 4.3581525 51.9951808)",,,residential
484,44778412,44775751,,161.874,30,,Aagje Dekenlaan,,,False,,7539340,"LINESTRING (4.3580317 51.9954142, 4.3584381 51.9955009, 4.3588413 51.995587, 4.3588579 51.9955586, 4.3589168 51.9954533, 4.359178 51.9954381, 4.3592451 51.995328, 4.3592883 51.9952512, 4.3593503 51.9951413, 4.3594721 51.9948979, 4.3595007 51.9948456)",,,residential
485,1575265196,1576712950,,36.348,,,Oude Kerkstraat,,,False,,7538811,,,,residential
486,1575265196,44864987,,297.269,30,,Oude Delft,,,True,,7538691,"LINESTRING (4.3552306 52.0127585, 4.3551277 52.0129888, 4.3546123 52.0136345, 4.3542881 52.0140126, 4.353968 52.0144065, 4.3534043 52.0151794)",,,residential
487,1575265196,44855654,,16.075,30,,Oude Kerkstraat,,,False,yes,"[7538843, 547695701, 547695702]","LINESTRING (4.3552306 52.0127585, 4.3551828 52.0127477, 4.3550718 52.0127225, 4.3550109 52.0127074)",,,residential
488,44860334,44861495,,46.453,30,,Roode Leeuwpoort,,,False,,7538678,"LINESTRING (4.3525939 52.0139121, 4.3525593 52.0139461, 4.3523756 52.0141126, 4.3523534 52.0141168, 4.3522873 52.0141339, 4.3521584 52.0142212)",,,residential
489,44860334,630742373,,54.844,30,,Bagijnestraat,,,False,,52074772,"LINESTRING (4.3525939 52.0139121, 4.3529571 52.0140669, 4.3532783 52.0141664)",,,residential
490,44860334,4246176888,,72.979,30,,Bagijnestraat,,,False,,371235926,"LINESTRING (4.3525939 52.0139121, 4.3519696 52.0136282, 4.3518182 52.013563, 4.3517338 52.0135242)",,,residential
491,1402667953,1402668075,,1362.3400000000001,100,,Rijksweg A13,,3,True,,126556929,"LINESTRING (4.3912729 51.9914988, 4.3878199 51.9994952, 4.3863434 52.0029054, 4.3861646 52.00334)",,A13,motorway
492,1402667954,44778435,,297.82,50,,,,2,True,,126563061,"LINESTRING (4.3824651 51.9944201, 4.3825902 51.9944509, 4.3851444 51.9950802, 4.385821 51.9952343, 4.3861062 51.9953028, 4.3865158 51.9953957)",,,trunk_link
493,1402667954,1402667974,,55.361999999999995,50,,Schoemakerstraat,,3,True,,130098587,"LINESTRING (4.3824651 51.9944201, 4.3823403 51.9945728, 4.3821194 51.9948701)",,,secondary
494,3379659699,3379659700,,98.86099999999999,50,,Boussinesqweg,,,False,yes,"[412069339, 330931301]","LINESTRING (4.3805358 51.9869296, 4.3803843 51.9871441, 4.3803381 51.9872094, 4.3800304 51.9876553, 4.3799691 51.9877473)",,,unclassified
495,3379659700,5367691051,,239.36800000000002,50,,Heertjeslaan,6,2,False,,330292452,"LINESTRING (4.3799691 51.9877473, 4.3793 51.9875706, 4.3787725 51.9874312, 4.3786039 51.9873867, 4.3776449 51.9871334, 4.3767566 51.9868987)",,,tertiary
496,3379659700,2425780832,,55.080999999999996,50,,Heertjeslaan,6,2,False,,330292452,"LINESTRING (4.3799691 51.9877473, 4.3805608 51.9879018, 4.380709 51.9879416)",,,tertiary
497,3379659700,3379659699,,98.861,50,,Boussinesqweg,,,False,yes,"[412069339, 330931301]","LINESTRING (4.3799691 51.9877473, 4.3800304 51.9876553, 4.3803381 51.9872094, 4.3803843 51.9871441, 4.3805358 51.9869296)",,,unclassified
498,1436427187,1530303641,,155.409,30,,Oosteinde,,,True,,7539067,"LINESTRING (4.3681012 52.0110236, 4.36779 52.0110796, 4.3670363 52.0111973, 4.3669115 52.0112168, 4.3664897 52.0113037, 4.3663843 52.0113387, 4.3662211 52.0113914, 4.3659724 52.0114847)",,,residential
499,1436427187,1530303610,,13.297,30,,Catharijnebrug,,,False,yes,"[7538355, 430862044, 430862045]","LINESTRING (4.3681012 52.0110236, 4.3680914 52.0110087, 4.3680592 52.0109353, 4.368048 52.0109087)",,,residential
500,1436427187,44852792,,182.73200000000003,30,,Oranje Plantage,,,True,,"[7538308, 430862046]","LINESTRING (4.3681012 52.0110236, 4.3682477 52.0110303, 4.368404 52.0110827, 4.3684972 52.0111276, 4.368585 52.0111892, 4.3685999 52.0112199, 4.3686066 52.0112798, 4.3685931 52.0113156, 4.3685513 52.0113638, 4.3683589 52.0115044, 4.3683166 52.0115353, 4.3680226 52.0117019, 4.3672638 52.012132)",,,residential
501,4552156086,4474326710,,9.702,50,,Julianalaan,,3,False,,540135649,,,,secondary
502,4552156086,4552144483,,14.953,50,,Julianalaan,,3,False,,127827779,"LINESTRING (4.3701713 52.0105036, 4.3702694 52.0104108, 4.3702905 52.0103909)",,,secondary
503,1436427189,1436427192,,41.334,50,,Kristalweg,,,True,,7542544,,,,tertiary
504,1436427189,1436427191,,13.344,50,,Hof van Zilverlicht,,,False,,7542613,,,,residential
505,1436427189,1436427185,,29.234,30,,Hof van Zilverlicht,,,True,,7542488,"LINESTRING (4.3313775 52.0112115, 4.3314208 52.0111784, 4.3316331 52.0110009)",,,residential
506,1436427192,44851129,,54.601,50,,Kristalweg,,,True,,7542426,"LINESTRING (4.3318697 52.0114269, 4.3319191 52.0114504, 4.3322139 52.0115919, 4.3322849 52.0116263, 4.3325045 52.0117242)",,,tertiary
507,1390232505,44859593,,45.394,50,,Ruys de Beerenbrouckstraat,,2,False,,148968930,"LINESTRING (4.3427276 52.013675, 4.342522 52.0136983, 4.3423858 52.01371, 4.3422256 52.0137031, 4.3420704 52.0136927)",,,secondary
508,1390232505,1620223950,,47.355,50,,Ruys de Beerenbrouckstraat,,1,True,,427469753,"LINESTRING (4.3427276 52.013675, 4.3428218 52.0136421, 4.3430495 52.0136158, 4.3431739 52.0136018, 4.3432311 52.0135954, 4.3433984 52.0135924)",,,secondary
509,1436427194,44851129,,9.212,30,,Hofzoom,,,False,,7542521,,,,residential
510,1436427194,44850245,,58.143,50,,Kristalweg,,,True,,7542536,"LINESTRING (4.3324223 52.0117898, 4.3323026 52.0117628, 4.3317934 52.0115419, 4.3317075 52.0115115)",,,tertiary
511,1436427194,44850245,,178.654,30,,"['Hof van Zilverlicht', 'Groene Zoom', 'Hofzoom']",,,False,,"[7542640, 7542637, 7542430, 7542653]","LINESTRING (4.3324223 52.0117898, 4.3323617 52.0118418, 4.3321431 52.012027, 4.3319125 52.0122225, 4.3318922 52.0122307, 4.3318594 52.012228, 4.3312844 52.0119827, 4.3311908 52.0119437, 4.3312417 52.0118997, 4.3314585 52.0117172, 4.3316654 52.011543, 4.3317075 52.0115115)",,,residential
512,5052031931,7098468098,,59.612,50,,Schieweg,,3,False,,759868017,,,,tertiary
513,5052031931,3868737903,,25.546999999999997,30,,Schieweg,,1,True,,759868023,"LINESTRING (4.3713285 51.9843526, 4.3713307 51.9844281, 4.3713068 51.9844717, 4.3712892 51.9845036, 4.3712126 51.9845613)",,,tertiary
514,1436427196,1435362485,,51.64,50,,Kristalweg,,,False,,7542490,"LINESTRING (4.3328218 52.0118205, 4.3330837 52.0119068, 4.333127 52.0119181, 4.3334862 52.0120403)",,,tertiary
515,1436427196,1436427194,,27.929000000000002,50,,Kristalweg,,,True,,7542536,"LINESTRING (4.3328218 52.0118205, 4.3327049 52.0118302, 4.3324223 52.0117898)",,,tertiary
516,1436427197,1435362488,,108.382,30,,Van Foreestweg,,,False,,7542450,,,,residential
517,1436427197,1435362498,,13.676,30,,Van der Lelijstraat,,,False,,7542506,,,,residential
518,1436427197,1435362512,,65.308,30,,Van der Lelijstraat,,,False,,"[130410493, 121526879]","LINESTRING (4.3348198 52.0125666, 4.3346764 52.0127344, 4.3344596 52.0129875, 4.3343696 52.0130844)",,,residential
519,1436427191,1436427189,,13.344,50,,Hof van Zilverlicht,,,False,,7542613,,,,residential
520,1436427191,44847003,,93.741,50,,Kristalweg,,,True,,7542502,"LINESTRING (4.3312659 52.0113099, 4.3311302 52.0112356, 4.3305728 52.0109802, 4.3301744 52.0108013)",,,tertiary
521,1436427191,44847003,,212.71799999999996,"['50', '30']",,Groene Zoom,,,False,,"[7542446, 7542703]","LINESTRING (4.3312659 52.0113099, 4.3312301 52.0113421, 4.3310318 52.0115116, 4.3307618 52.0117427, 4.329666 52.0112412, 4.3299276 52.0110107, 4.3300932 52.0108648, 4.3301292 52.0108348, 4.3301744 52.0108013)",,,residential
522,44704697,1518087737,,85.43,30,,Karibastraat,,,False,,7540386,,,,residential
523,1341416382,1846605952,,373.69,30,,Laan van Groenewegen,,,False,,497490369,"LINESTRING (4.3321556 52.0127802, 4.332027 52.0127248, 4.3309825 52.0122745, 4.3305712 52.0120972, 4.3277563 52.0108839, 4.3276832 52.0108524)",,,residential
524,4732904385,5617637148,,7.591,30,,Van Embdenstraat,,,False,,551661880,,,,residential
525,4732904385,44804114,,88.375,30,,Van Embdenstraat,,,False,,551661880,"LINESTRING (4.3801066 52.0006229, 4.3800054 52.0007696, 4.3799092 52.0009099, 4.37988 52.0009524, 4.379815 52.0010472, 4.3797145 52.0011935, 4.3796599 52.0012732, 4.3796215 52.0013587)",,,residential
526,44778435,1402598750,,56.400999999999996,50,,Kruithuisweg,,4,True,,41728333,"LINESTRING (4.3865158 51.9953957, 4.3871766 51.9954484, 4.3873329 51.9954602)",,N470,primary
527,1402667974,44776722,,24.533,50,,Schoemakerstraat,,1,True,,126556960,"LINESTRING (4.3821194 51.9948701, 4.3819643 51.9949482, 4.3818241 51.994993)",,,trunk_link
528,1402667974,44777318,,38.553,50,,Schoemakerstraat,,3,True,,130098587,"LINESTRING (4.3821194 51.9948701, 4.3819784 51.9950707, 4.3818973 51.9951887)",,,secondary
529,1436427208,44864086,,136.312,30,no,"['Korftlaan', 'Bieslandsekade']",,,False,,"[7538368, 431067144, 245659096]","LINESTRING (4.3739406 52.0155653, 4.373794 52.0155439, 4.3736458 52.0155387, 4.3734622 52.0155098, 4.3729398 52.0152937, 4.3727504 52.0151952, 4.3726542 52.0151452, 4.3726234 52.0151292, 4.3722724 52.0149466)",,,unclassified
530,1436427208,44855665,,501.078,"['50', '30']",,Olof Palmestraat,,1,False,,"[26442670, 457651250, 47982483, 121209588, 715622074, 715622075]","LINESTRING (4.3739406 52.0155653, 4.3739539 52.0154889, 4.3740175 52.0154079, 4.3741044 52.0153356, 4.3743813 52.0151054, 4.374634 52.014907, 4.3747822 52.0147901, 4.3750179 52.0146137, 4.375365 52.0143567, 4.3755156 52.0142417, 4.3756861 52.0141205, 4.3757442 52.014079, 4.3766086 52.013529, 4.3771217 52.013311, 4.3776671 52.0131262, 4.3778432 52.0130799, 4.3780308 52.0130241, 4.3784104 52.0129125, 4.3785724 52.0128659, 4.3792799 52.0126408)",,,unclassified
531,1436427208,44868826,,124.744,30,,Korftlaan,,,False,,"[431067236, 7537420]","LINESTRING (4.3739406 52.0155653, 4.3742476 52.015598, 4.3743482 52.015621, 4.3748497 52.0158, 4.3755453 52.0160721)",,,unclassified
532,5408596942,44791366,,117.429,50,,Pieter Calandweg,,,False,,"[7537739, 49582449, 720565362, 720565361, 49582452, 49582455]","LINESTRING (4.3756504 51.9981091, 4.3757514 51.9981368, 4.3758449 51.9981616, 4.376139 51.9982369, 4.3762242 51.9982569, 4.3763525 51.998226, 4.3764879 51.9982613, 4.3765161 51.9982686, 4.3770624 51.9984109, 4.3772305 51.9984579)",building_passage,,unclassified
533,1402667988,1402667941,,513.488,,,,,"['1', '2']",True,,"[253301185, 152550642]","LINESTRING (4.388672 51.9951636, 4.3887674 51.9950132, 4.3891069 51.9944695, 4.3899484 51.9931247, 4.3903011 51.9925098, 4.3912664 51.9908313)",,,motorway_link
534,44827611,44825829,,48.171,50,,Pieter Steynstraat,,,False,,7541730,"LINESTRING (4.346626 52.0065527, 4.3467438 52.0064576, 4.3469206 52.0063019, 4.3470358 52.0062006)",,,residential
535,44827611,44829650,,77.66499999999999,50,,Hugo de Grootstraat,,,False,,"[7542177, 255565147]","LINESTRING (4.346626 52.0065527, 4.3471946 52.0067944, 4.3473601 52.0068516, 4.3474538 52.0068581, 4.3474805 52.0068599, 4.3476132 52.0068596)",,,tertiary
536,44827611,44825826,,49.549,50,,Hugo de Grootstraat,,,False,,7542177,"LINESTRING (4.346626 52.0065527, 4.3461111 52.0063368, 4.3460409 52.0062922)",,,tertiary
537,44827614,44826460,,36.373000000000005,15,,Carthuyzerstraat,,,False,,7541687,"LINESTRING (4.3508762 52.0065783, 4.3510826 52.0063965, 4.3511818 52.0063107)",,,living_street
538,44827614,44828699,,32.866,15,,Hoornsestraat,,,False,,7541818,"LINESTRING (4.3508762 52.0065783, 4.3510265 52.0066429, 4.3512698 52.0067476)",,,living_street
539,44827614,44826459,,44.551,15,,Hoornsestraat,,,False,,7541818,"LINESTRING (4.3508762 52.0065783, 4.350676 52.0064917, 4.3503437 52.0063479)",,,living_street
540,44901343,44902834,,47.914,15,,Borneostraat,,,False,,7468607,,,,living_street
541,44901343,44899446,,54.627,15,,Borneostraat,,,False,,7468607,,,,living_street
542,44901343,44905204,,163.09900000000002,15,,Sumatrastraat,,,False,,7468529,"LINESTRING (4.3523838 52.0238034, 4.3537484 52.02441, 4.3535428 52.0245851, 4.3533383 52.0247593)",,,living_street
543,44835812,44831422,,88.325,15,,Hovenierstraat,,,False,,7539012,"LINESTRING (4.3538147 52.0080283, 4.3540178 52.0078239, 4.3545402 52.0073719)",,,living_street
544,1571087335,1571087436,,58.69,30,,Kalfjeslaan,,,False,,23146624,"LINESTRING (4.359962 51.9875395, 4.3601572 51.9875853, 4.3601988 51.9875927, 4.360301 51.987611, 4.3604395 51.9876505, 4.360528 51.987706, 4.3606987 51.987791)",,,residential
545,1571087335,44740925,,163.112,30,,Kalfjeslaan,,,False,,23146624,"LINESTRING (4.359962 51.9875395, 4.3598178 51.9875295, 4.3593976 51.9875314, 4.3590675 51.9875491, 4.3588482 51.9875367, 4.3582327 51.9874439, 4.3580392 51.9873773, 4.3576398 51.987321)",,,residential
546,1571087335,44738668,,122.63300000000001,15,,"['Egelsingel', 'Boerderijstraat']",,,False,,"[143566264, 7539987]","LINESTRING (4.359962 51.9875395, 4.3599611 51.9874771, 4.3601339 51.986959, 4.3599954 51.9869384, 4.3593194 51.9868591)",,,living_street
547,44835816,1699388261,,321.475,30,,Koornmarkt,,,True,,7538625,"LINESTRING (4.3601046 52.0082021, 4.3598943 52.0084982, 4.359571 52.0089468, 4.3593276 52.00928, 4.359149 52.0095245, 4.3584888 52.010418, 4.358153 52.0108314)",,,residential
548,44835816,44838414,,110.714,30,,Gasthuissteeg,,,True,,7538991,"LINESTRING (4.3601046 52.0082021, 4.3604837 52.0083245, 4.3608606 52.0084564, 4.3615109 52.0086936)",,,residential
549,44835823,44837781,,42.709999999999994,30,,Frederik Hendrikstraat,,,False,,7538065,"LINESTRING (4.3746998 52.0082349, 4.3745924 52.0083933, 4.3744474 52.0085861)",,,residential
550,44835823,44833188,,67.501,30,,Frederik Hendrikstraat,,,False,,7538065,"LINESTRING (4.3746998 52.0082349, 4.3747504 52.0081559, 4.3750718 52.0076727)",,,residential
