,repl,p,day,mean,std
2214,4,1.0,14,2.5213371266002844,2.281794978024418
2215,4,1.0,15,2.5213371266002844,2.281794978024418
2216,4,1.0,16,2.5213371266002844,2.281794978024418
2217,4,1.0,17,2.5213371266002844,2.281794978024418
2218,4,1.0,18,2.5213371266002844,2.281794978024418
2219,4,1.0,19,2.5213371266002844,2.281794978024418
2220,4,1.0,20,2.5213371266002844,2.281794978024418
2221,4,1.0,21,2.5213371266002844,2.281794978024418
2222,4,1.0,22,2.5213371266002844,2.281794978024418
2223,4,1.0,23,2.5213371266002844,2.281794978024418
2224,4,1.0,24,2.5213371266002844,2.281794978024418
2225,4,1.0,25,2.5213371266002844,2.281794978024418
2226,4,1.0,26,2.5213371266002844,2.281794978024418
2227,4,1.0,27,2.5213371266002844,2.281794978024418
2228,4,1.0,28,2.5213371266002844,2.281794978024418
2229,4,1.0,29,2.5213371266002844,2.281794978024418
2230,4,1.0,30,2.5213371266002844,2.281794978024418
2231,4,1.0,31,2.5213371266002844,2.281794978024418
2232,4,1.0,32,2.5213371266002844,2.281794978024418
2233,4,1.0,33,2.5213371266002844,2.281794978024418
2234,4,1.0,34,2.5213371266002844,2.281794978024418
2235,4,1.0,35,2.5213371266002844,2.281794978024418
2236,4,1.0,36,2.5213371266002844,2.281794978024418
2237,4,1.0,37,2.5213371266002844,2.281794978024418
2238,4,1.0,38,2.5213371266002844,2.281794978024418
2239,4,1.0,39,2.5213371266002844,2.281794978024418
2240,4,1.0,40,2.5213371266002844,2.281794978024418
2241,4,1.0,41,2.5213371266002844,2.281794978024418
2242,4,1.0,42,2.5213371266002844,2.281794978024418
2243,4,1.0,43,2.5213371266002844,2.281794978024418
2244,4,1.0,44,2.5213371266002844,2.281794978024418
2245,4,1.0,45,2.5213371266002844,2.281794978024418
2246,4,1.0,46,2.5213371266002844,2.281794978024418
2247,4,1.0,47,2.5213371266002844,2.281794978024418
2248,4,1.0,48,2.5213371266002844,2.281794978024418
2249,4,1.0,49,2.5213371266002844,2.281794978024418
2250,5,0.65,0,2.553054662379421,2.3226109404379636
2251,5,0.65,1,3.3016382910375843,2.9013205953303545
2252,5,0.65,2,3.673289183222958,3.1821429793879186
2253,5,0.65,3,3.880100439422473,3.341673424677058
2254,5,0.65,4,3.96053867835891,3.4060533185024546
2255,5,0.65,5,3.999374804626446,3.43736953244294
2256,5,0.65,6,4.015,3.452770700172724
2257,5,0.65,7,4.023125,3.45715927009711
2258,5,0.65,8,4.02625,3.4573177847079144
2259,5,0.65,9,4.030625,3.458637779408659
2260,5,0.65,10,4.030625,3.458637779408659
2261,5,0.65,11,4.030625,3.458637779408659
2262,5,0.65,12,4.03125,3.4594455283399257
2263,5,0.65,13,4.03125,3.4594455283399257
2264,5,0.65,14,4.03125,3.4594455283399257
2265,5,0.65,15,4.03125,3.4594455283399257
2266,5,0.65,16,4.03125,3.4594455283399257
2267,5,0.65,17,4.03125,3.4594455283399257
2268,5,0.65,18,4.03125,3.4594455283399257
2269,5,0.65,19,4.03125,3.4594455283399257
2270,5,0.65,20,4.03125,3.4594455283399257
2271,5,0.65,21,4.03125,3.4594455283399257
2272,5,0.65,22,4.03125,3.4594455283399257
2273,5,0.65,23,4.03125,3.4594455283399257
2274,5,0.65,24,4.03125,3.4594455283399257
2275,5,0.65,25,4.03125,3.4594455283399257
2276,5,0.65,26,4.03125,3.4594455283399257
2277,5,0.65,27,4.03125,3.4594455283399257
2278,5,0.65,28,4.03125,3.4594455283399257
2279,5,0.65,29,4.03125,3.4594455283399257
2280,5,0.65,30,4.03125,3.4594455283399257
2281,5,0.65,31,4.03125,3.4594455283399257
2282,5,0.65,32,4.03125,3.4594455283399257
2283,5,0.65,33,4.03125,3.4594455283399257
2284,5,0.65,34,4.03125,3.4594455283399257
2285,5,0.65,35,4.03125,3.4594455283399257
2286,5,0.65,36,4.03125,3.4594455283399257
2287,5,0.65,37,4.03125,3.4594455283399257
2288,5,0.65,38,4.03125,3.4594455283399257
2289,5,0.65,39,4.03125,3.4594455283399257
2290,5,0.65,40,4.03125,3.4594455283399257
2291,5,0.65,41,4.03125,3.4594455283399257
2292,5,0.65,42,4.03125,3.4594455283399257
2293,5,0.65,43,4.03125,3.4594455283399257
2294,5,0.65,44,4.03125,3.4594455283399257
2295,5,0.65,45,4.03125,3.4594455283399257
2296,5,0.65,46,4.03125,3.4594455283399257
2297,5,0.65,47,4.03125,3.4594455283399257
2298,5,0.65,48,4.03125,3.4594455283399257
2299,5,0.65,49,4.03125,3.4594455283399257
2300,5,0.7,0,2.5005370569280343,2.2429649005897168
2301,5,0.7,1,3.279115159401431,2.856960898474034
2302,5,0.7,2,3.6206896551724137,3.1180018062220913
2303,5,0.7,3,3.8,3.251103496884054
2304,5,0.7,4,3.900758533501896,3.3261358885744925
2305,5,0.7,5,3.9551767676767677,3.3738549309894124
2306,5,0.7,6,3.9911616161616164,3.40479020111749
2307,5,0.7,7,4.019564531397918,3.422333945356525
2308,5,0.7,8,4.038485804416403,3.4345204626575057
2309,5,0.7,9,4.044150110375276,3.438041909544084
2310,5,0.7,10,4.050441361916771,3.442272016988866
2311,5,0.7,11,4.056746532156368,3.4479407894034004
2312,5,0.7,12,4.061160151324086,3.449694108928045
2313,5,0.7,13,4.063051702395964,3.4492943560333442
2314,5,0.7,14,4.063682219419924,3.4498312881420303
2315,5,0.7,15,4.064312736443884,3.4500024086831775
2316,5,0.7,16,4.064943253467844,3.4512700732037214
2317,5,0.7,17,4.064943253467844,3.4512700732037214
2318,5,0.7,18,4.066204287515763,3.454077572415013
2319,5,0.7,19,4.066204287515763,3.454077572415013
2320,5,0.7,20,4.066204287515763,3.454077572415013
2321,5,0.7,21,4.066204287515763,3.454077572415013
2322,5,0.7,22,4.066204287515763,3.454077572415013
2323,5,0.7,23,4.066204287515763,3.454077572415013
2324,5,0.7,24,4.066204287515763,3.454077572415013
2325,5,0.7,25,4.066834804539723,3.4537915135119523
2326,5,0.7,26,4.066834804539723,3.4537915135119523
2327,5,0.7,27,4.066834804539723,3.4537915135119523
2328,5,0.7,28,4.066834804539723,3.4537915135119523
2329,5,0.7,29,4.066834804539723,3.4537915135119523
2330,5,0.7,30,4.066834804539723,3.4537915135119523
2331,5,0.7,31,4.066834804539723,3.4537915135119523
2332,5,0.7,32,4.066834804539723,3.4537915135119523
2333,5,0.7,33,4.066834804539723,3.4537915135119523
2334,5,0.7,34,4.066834804539723,3.4537915135119523
2335,5,0.7,35,4.066834804539723,3.4537915135119523
2336,5,0.7,36,4.066834804539723,3.4537915135119523
2337,5,0.7,37,4.066834804539723,3.4537915135119523
2338,5,0.7,38,4.066834804539723,3.4537915135119523
2339,5,0.7,39,4.066834804539723,3.4537915135119523
2340,5,0.7,40,4.066834804539723,3.4537915135119523
2341,5,0.7,41,4.066834804539723,3.4537915135119523
2342,5,0.7,42,4.066834804539723,3.4537915135119523
2343,5,0.7,43,4.066834804539723,3.4537915135119523
2344,5,0.7,44,4.066834804539723,3.4537915135119523
2345,5,0.7,45,4.066834804539723,3.4537915135119523
2346,5,0.7,46,4.066834804539723,3.4537915135119523
2347,5,0.7,47,4.066834804539723,3.4537915135119523
2348,5,0.7,48,4.066834804539723,3.4537915135119523
2349,5,0.7,49,4.066834804539723,3.4537915135119523
2350,5,0.75,0,2.514935988620199,2.2460188652293613
2351,5,0.75,1,3.2157635467980294,2.823849721611899
2352,5,0.75,2,3.587475790832795,3.113025021662536
2353,5,0.75,3,3.76128,3.246386491112834
2354,5,0.75,4,3.8572339069471,3.2968160561132023
2355,5,0.75,5,3.9255488386891506,3.339984907375139
2356,5,0.75,6,3.965681601525262,3.362137901576846
2357,5,0.75,7,4.004447268106734,3.385981011416746
2358,5,0.75,8,4.026048284625158,3.400679572857226
2359,5,0.75,9,4.041891463027611,3.4161367917520544
2360,5,0.75,10,4.051379638439581,3.424664036403799
2361,5,0.75,11,4.06150919467343,3.4315409466749855
2362,5,0.75,12,4.066582117945466,3.433848496197859
2363,5,0.75,13,4.072923272035511,3.441008804768093
2364,5,0.75,14,4.075459733671528,3.4408619255642945
2365,5,0.75,15,4.079264426125555,3.441605842476192
2366,5,0.75,16,4.079898541534559,3.4426047256444168
2367,5,0.75,17,4.079898541534559,3.4426047256444168
2368,5,0.75,18,4.085605580215599,3.4489106418857225
2369,5,0.75,19,4.086239695624604,3.4497223743556624
2370,5,0.75,20,4.087507926442613,3.4499662299400207
2371,5,0.75,21,4.087507926442613,3.4499662299400207
2372,5,0.75,22,4.088142041851617,3.4495823376103747
2373,5,0.75,23,4.0894102726696255,3.4498255035278755
2374,5,0.75,24,4.0894102726696255,3.4498255035278755
2375,5,0.75,25,4.0894102726696255,3.4498255035278755
2376,5,0.75,26,4.0894102726696255,3.4498255035278755
2377,5,0.75,27,4.0894102726696255,3.4498255035278755
2378,5,0.75,28,4.0894102726696255,3.4498255035278755
2379,5,0.75,29,4.0894102726696255,3.4498255035278755
2380,5,0.75,30,4.0894102726696255,3.4498255035278755
2381,5,0.75,31,4.0894102726696255,3.4498255035278755
2382,5,0.75,32,4.0894102726696255,3.4498255035278755
2383,5,0.75,33,4.0894102726696255,3.4498255035278755
2384,5,0.75,34,4.0894102726696255,3.4498255035278755
2385,5,0.75,35,4.0894102726696255,3.4498255035278755
2386,5,0.75,36,4.0894102726696255,3.4498255035278755
2387,5,0.75,37,4.0894102726696255,3.4498255035278755
2388,5,0.75,38,4.0894102726696255,3.4498255035278755
2389,5,0.75,39,4.0894102726696255,3.4498255035278755
2390,5,0.75,40,4.0894102726696255,3.4498255035278755
2391,5,0.75,41,4.0894102726696255,3.4498255035278755
2392,5,0.75,42,4.0894102726696255,3.4498255035278755
2393,5,0.75,43,4.0894102726696255,3.4498255035278755
2394,5,0.75,44,4.0894102726696255,3.4498255035278755
2395,5,0.75,45,4.0894102726696255,3.4498255035278755
2396,5,0.75,46,4.09004438807863,3.449900939195022
2397,5,0.75,47,4.09004438807863,3.449900939195022
2398,5,0.75,48,4.09004438807863,3.449900939195022
2399,5,0.75,49,4.09004438807863,3.449900939195022
2400,5,0.8,0,2.50958126330731,2.2637769986398206
2401,5,0.8,1,3.1455087835598277,2.789659860379127
2402,5,0.8,2,3.439167208848406,2.9995728228274525
2403,5,0.8,3,3.606589147286822,3.146135182293516
2404,5,0.8,4,3.717041800643087,3.224075003525552
2405,5,0.8,5,3.8029525032092426,3.2785607791123867
2406,5,0.8,6,3.86474358974359,3.3154607752545187
2407,5,0.8,7,3.9192825112107625,3.3529749874589267
2408,5,0.8,8,3.9603580562659846,3.373038019495899
2409,5,0.8,9,3.98468410976388,3.3845589572687
2410,5,0.8,10,4.017230376515635,3.3983844361912436
2411,5,0.8,11,4.0280791320995535,3.400847092067563
2412,5,0.8,12,4.047831632653061,3.4149883187118593
2413,5,0.8,13,4.056760204081633,3.418585877915097
2414,5,0.8,14,4.065030283710551,3.4259073458368112
2415,5,0.8,15,4.072043353522473,3.427907218125814
2416,5,0.8,16,4.0822441823398155,3.4303743864813647
2417,5,0.8,17,4.089894803952821,3.4374257721709958
2418,5,0.8,18,4.091140854047164,3.438513780876253
2419,5,0.8,19,4.0949649458253665,3.437853952386866
2420,5,0.8,20,4.095602294455067,3.438485300835575
2421,5,0.8,21,4.098151688973869,3.4387842704162526
2422,5,0.8,22,4.098789037603569,3.4383024793554573
2423,5,0.8,23,4.10006373486297,3.4388218465721536
2424,5,0.8,24,4.103887826641173,3.4407472522656373
2425,5,0.8,25,4.107711918419375,3.4435931636615815
2426,5,0.8,26,4.107711918419375,3.4435931636615815
2427,5,0.8,27,4.107711918419375,3.4435931636615815
2428,5,0.8,28,4.107711918419375,3.4435931636615815
2429,5,0.8,29,4.107711918419375,3.4435931636615815
2430,5,0.8,30,4.107711918419375,3.4435931636615815
2431,5,0.8,31,4.108349267049076,3.443665732677887
2432,5,0.8,32,4.109623964308477,3.445013645398768
2433,5,0.8,33,4.109623964308477,3.445013645398768
2434,5,0.8,34,4.1108986615678775,3.446268061687057
2435,5,0.8,35,4.1108986615678775,3.446268061687057
2436,5,0.8,36,4.1108986615678775,3.446268061687057
2437,5,0.8,37,4.1108986615678775,3.446268061687057
2438,5,0.8,38,4.1108986615678775,3.446268061687057
2439,5,0.8,39,4.1108986615678775,3.446268061687057
2440,5,0.8,40,4.1108986615678775,3.446268061687057
2441,5,0.8,41,4.1108986615678775,3.446268061687057
2442,5,0.8,42,4.1108986615678775,3.446268061687057
2443,5,0.8,43,4.1108986615678775,3.446268061687057
2444,5,0.8,44,4.1108986615678775,3.446268061687057
2445,5,0.8,45,4.1108986615678775,3.446268061687057
2446,5,0.8,46,4.1108986615678775,3.446268061687057
2447,5,0.8,47,4.1108986615678775,3.446268061687057
2448,5,0.8,48,4.1108986615678775,3.446268061687057
2449,5,0.8,49,4.1108986615678775,3.446268061687057
2450,5,0.85,0,2.4950564971751414,2.2793229016042513
2451,5,0.85,1,3.002001334222815,2.6836289848872084
2452,5,0.85,2,3.249095097071405,2.8674029494696134
2453,5,0.85,3,3.403199477636304,2.9753531779186275
2454,5,0.85,4,3.5074821080026024,3.034476368494595
2455,5,0.85,5,3.5975372650680493,3.097975565423221
2456,5,0.85,6,3.674102812803104,3.1425539643610865
2457,5,0.85,7,3.7295029051000648,3.1741673762233886
2458,5,0.85,8,3.797484682360529,3.223643519700031
2459,5,0.85,9,3.8402061855670104,3.252146333488877
2460,5,0.85,10,3.897814910025707,3.312382171209705
2461,5,0.85,11,3.930635838150289,3.3316044133309024
2462,5,0.85,12,3.9550417469492616,3.345493146898339
2463,5,0.85,13,3.9890920757138275,3.3713105222657678
2464,5,0.85,14,4.0070490227491184,3.376666014321743
2465,5,0.85,15,4.02369516490554,3.3885781770640366
2466,5,0.85,16,4.0409862311879605,3.402092366050486
2467,5,0.85,17,4.050592379122638,3.405350878739899
2468,5,0.85,18,4.057636887608069,3.4063674671153663
2469,5,0.85,19,4.065300896286812,3.406529612619191
2470,5,0.85,20,4.0793854033290655,3.4130859107074176
2471,5,0.85,21,4.085147247119078,3.415479202859202
2472,5,0.85,22,4.093469910371319,3.42284740202524
2473,5,0.85,23,4.098591549295775,3.4242936966309876
2474,5,0.85,24,4.1037131882202305,3.426105582772148
2475,5,0.85,25,4.106914212548015,3.427035093701885
2476,5,0.85,26,4.10819462227913,3.4270883308849815
2477,5,0.85,27,4.117797695262484,3.4384320183540913
2478,5,0.85,28,4.120998719590269,3.439531281316811
2479,5,0.85,29,4.120998719590269,3.439531281316811
2480,5,0.85,30,4.12291933418694,3.4399286129056104
2481,5,0.85,31,4.12416,3.4407285057743433
2482,5,0.85,32,4.12416,3.4407285057743433
2483,5,0.85,33,4.1248,3.4410774598237457
2484,5,0.85,34,4.1248,3.4410774598237457
2485,5,0.85,35,4.123440997761433,3.440489026176359
2486,5,0.85,36,4.123440997761433,3.440489026176359
2487,5,0.85,37,4.123440997761433,3.440489026176359
2488,5,0.85,38,4.123440997761433,3.440489026176359
2489,5,0.85,39,4.123440997761433,3.440489026176359
2490,5,0.85,40,4.123440997761433,3.440489026176359
2491,5,0.85,41,4.125359769747361,3.443672462484441
2492,5,0.85,42,4.125359769747361,3.443672462484441
2493,5,0.85,43,4.125359769747361,3.443672462484441
2494,5,0.85,44,4.125359769747361,3.443672462484441
2495,5,0.85,45,4.125359769747361,3.443672462484441
2496,5,0.85,46,4.125359769747361,3.443672462484441
2497,5,0.85,47,4.125359769747361,3.443672462484441
2498,5,0.85,48,4.125359769747361,3.443672462484441
2499,5,0.85,49,4.125359769747361,3.443672462484441
2500,5,0.9,0,2.4751066856330013,2.2373608375957974
2501,5,0.9,1,2.9207752465147907,2.626690620624266
2502,5,0.9,2,3.057718120805369,2.749840392281276
2503,5,0.9,3,3.149149149149149,2.804745783249345
2504,5,0.9,4,3.261344816164293,2.8987096910140524
2505,5,0.9,5,3.317266424562562,2.927802937632603
2506,5,0.9,6,3.386842105263158,2.96225424443793
2507,5,0.9,7,3.4717847769028873,3.013783753724739
2508,5,0.9,8,3.53422862757943,3.0512052658231217
2509,5,0.9,9,3.608894702419882,3.1038211312325483
2510,5,0.9,10,3.6538210320052253,3.1325425301205247
2511,5,0.9,11,3.7031963470319633,3.1572133765898385
2512,5,0.9,12,3.745928338762215,3.1776869570409803
2513,5,0.9,13,3.793103448275862,3.208981750758551
2514,5,0.9,14,3.831654208644784,3.232776552639718
2515,5,0.9,15,3.867575462512171,3.2563609473934867
2516,5,0.9,16,3.891734197730956,3.2744064729868096
2517,5,0.9,17,3.9151279559442824,3.289142546668714
2518,5,0.9,18,3.9333549013264317,3.296672398465895
2519,5,0.9,19,3.9547218628719274,3.316461938080453
2520,5,0.9,20,3.9702554154542518,3.324575447718846
2521,5,0.9,21,3.9877141933397997,3.336532521776205
2522,5,0.9,22,4.001291572489506,3.344940780082327
2523,5,0.9,23,4.020012911555843,3.3553296030450666
2524,5,0.9,24,4.0361290322580645,3.3652531169207065
2525,5,0.9,25,4.049032258064516,3.37514342299319
2526,5,0.9,26,4.056092843326886,3.379960665506987
2527,5,0.9,27,4.06963249516441,3.3870477814267708
2528,5,0.9,28,4.082527401676338,3.397880145396556
2529,5,0.9,29,4.087040618955513,3.398906203068804
2530,5,0.9,30,4.090909090909091,3.400607133054913
2531,5,0.9,31,4.097356544165055,3.4036514301936562
2532,5,0.9,32,4.100580270793037,3.404599718609754
2533,5,0.9,33,4.1031592520954225,3.4046172453502273
2534,5,0.9,34,4.1096067053513865,3.410472599774857
2535,5,0.9,35,4.11214953271028,3.4120133254642093
2536,5,0.9,36,4.1185949081534,3.4141566824457104
2537,5,0.9,37,4.1198839832420235,3.415055751996401
2538,5,0.9,38,4.12181759587496,3.4161199079161264
2539,5,0.9,39,4.123106670963583,3.4160736815397508
2540,5,0.9,40,4.123106670963583,3.4160736815397508
2541,5,0.9,41,4.128907508862391,3.418029574991624
2542,5,0.9,42,4.134063809216887,3.4225439435560885
2543,5,0.9,43,4.1385755720270705,3.4272588641269945
2544,5,0.9,44,4.140509184660006,3.428026577185549
2545,5,0.9,45,4.142442797292943,3.43133060921106
2546,5,0.9,46,4.14502094747019,3.430752783203404
2547,5,0.9,47,4.146310022558814,3.431919387183854
2548,5,0.9,48,4.146954560103126,3.4317979039905557
2549,5,0.9,49,4.147599097647438,3.431676295400602
2550,5,0.95,0,2.504854368932039,2.2796554442747046
2551,5,0.95,1,2.7102411744145405,2.4572420390181473
2552,5,0.95,2,2.777394900068918,2.5207991806742585
2553,5,0.95,3,2.8388641806363326,2.5587621754124785
2554,5,0.95,4,2.9163834126444597,2.616833425662444
2555,5,0.95,5,2.9777177582714383,2.6698644309624244
2556,5,0.95,6,3.038707505890273,2.715620647405244
2557,5,0.95,7,3.0999329309188464,2.7528290462714966
2558,5,0.95,8,3.1508865841418534,2.7837589645552363
2559,5,0.95,9,3.2012032085561497,2.806883385388006
2560,5,0.95,10,3.2472472472472473,2.830302235496344
2561,5,0.95,11,3.2869043652115963,2.8515478452677137
2562,5,0.95,12,3.3235880398671096,2.872893060912321
2563,5,0.95,13,3.375994694960212,2.915141578015096
2564,5,0.95,14,3.4173280423280423,2.9288244354680786
2565,5,0.95,15,3.4573694646397883,2.9563770916018606
2566,5,0.95,16,3.4953764861294583,2.9871951852192766
2567,5,0.95,17,3.533333333333333,3.0180557854538352
2568,5,0.95,18,3.584184514003295,3.05234712290267
2569,5,0.95,19,3.6117143797301745,3.0679072606369417
2570,5,0.95,20,3.629483382691675,3.0781353358470556
2571,5,0.95,21,3.6483733158067695,3.094913190294889
2572,5,0.95,22,3.6872536136662286,3.1219209183204097
2573,5,0.95,23,3.7106299212598426,3.132600404442359
2574,5,0.95,24,3.731891183218617,3.144951040191915
2575,5,0.95,25,3.7499181669394437,3.148628742786665
2576,5,0.95,26,3.7710173372587503,3.163504260599759
2577,5,0.95,27,3.7848266841072595,3.1712859560482163
2578,5,0.95,28,3.798692810457516,3.183809707477792
2579,5,0.95,29,3.8117647058823527,3.1910700255565225
2580,5,0.95,30,3.8314826910516,3.215297734161137
2581,5,0.95,31,3.841332027424094,3.2189270927015503
2582,5,0.95,32,3.85896180215475,3.2297740980657657
2583,5,0.95,33,3.868884540117417,3.2358761535759224
2584,5,0.95,34,3.880665145092925,3.2410408120997216
2585,5,0.95,35,3.895114006514658,3.258406513047098
2586,5,0.95,36,3.91015625,3.2634863146269026
2587,5,0.95,37,3.92124959323137,3.26842445805444
2588,5,0.95,38,3.936869508623495,3.2790048213914913
2589,5,0.95,39,3.959011060507482,3.2917984936831455
2590,5,0.95,40,3.975292587776333,3.2991805948282646
2591,5,0.95,41,3.978550536236594,3.298371368585989
2592,5,0.95,42,3.9844003899902503,3.2998823332215617
2593,5,0.95,43,3.9909002274943126,3.3062057544892003
2594,5,0.95,44,3.9980506822612085,3.3090213747071737
2595,5,0.95,45,4.007797270955166,3.310485643890725
2596,5,0.95,46,4.015594541910332,3.322119927565209
2597,5,0.95,47,4.031818181818182,3.3338093000209357
2598,5,0.95,48,4.042207792207792,3.3465291306298632
2599,5,0.95,49,4.0519480519480515,3.3567607760065727
2600,5,0.99,0,2.4421279654924515,2.138681823775024
2601,5,0.99,1,2.4808586762075135,2.166290676887711
2602,5,0.99,2,2.4966107741705317,2.1769276986111037
2603,5,0.99,3,2.51190899395663,2.185466270523402
2604,5,0.99,4,2.5288904643743355,2.1961358252212877
2605,5,0.99,5,2.5487288135593222,2.225163199038587
2606,5,0.99,6,2.5759605216778287,2.2515376745038727
2607,5,0.99,7,2.5949367088607596,2.2746184806939813
2608,5,0.99,8,2.60695468914647,2.28327524683956
2609,5,0.99,9,2.619431778323395,2.285122245528855
2610,5,0.99,10,2.6290718038528897,2.290422691079589
2611,5,0.99,11,2.64480111653873,2.3273476605798353
2612,5,0.99,12,2.65852807813045,2.340568741495757
2613,5,0.99,13,2.670846394984326,2.349879516761707
2614,5,0.99,14,2.6922005571030643,2.3699842298854326
2615,5,0.99,15,2.710462287104623,2.382993107254089
2616,5,0.99,16,2.7305555555555556,2.39796364280248
2617,5,0.99,17,2.7422823447797433,2.403120497822487
2618,5,0.99,18,2.763093999306278,2.4245157483490245
2619,5,0.99,19,2.779896013864818,2.4338141764509906
2620,5,0.99,20,2.792936288088643,2.450067748246975
2621,5,0.99,21,2.8052576962988587,2.461563354125261
2622,5,0.99,22,2.8218232044198897,2.475723984651732
2623,5,0.99,23,2.8300586004825923,2.4811856794434277
2624,5,0.99,24,2.846233230134159,2.4933680964733917
2625,5,0.99,25,2.861855670103093,2.500771003790689
2626,5,0.99,26,2.8788190868520425,2.5141237808001855
2627,5,0.99,27,2.893150684931507,2.5321950942019833
2628,5,0.99,28,2.905854159534406,2.5361165095389744
2629,5,0.99,29,2.9199726402188784,2.550299573731546
2630,5,0.99,30,2.933743169398907,2.5584487056791234
2631,5,0.99,31,2.952901023890785,2.579265773321701
2632,5,0.99,32,2.965564268666894,2.5895636112751053
2633,5,0.99,33,2.9751447054817843,2.598022825798879
2634,5,0.99,34,2.9874192451547095,2.6065416470578757
2635,5,0.99,35,3.002378525314305,2.6189566314918644
2636,5,0.99,36,3.014266304347826,2.626830434103732
2637,5,0.99,37,3.0227504244482173,2.6318154097645294
2638,5,0.99,38,3.037991858887381,2.641563384234792
2639,5,0.99,39,3.047457627118644,2.6497442842387673
2640,5,0.99,40,3.0673890958347445,2.673998404915026
2641,5,0.99,41,3.071767095463778,2.674761027570396
2642,5,0.99,42,3.0761421319796955,2.6739970069789947
2643,5,0.99,43,3.0933694181326117,2.6825392698358845
2644,5,0.99,44,3.1017923571187014,2.6914112191646264
2645,5,0.99,45,3.109158499493072,2.6961108019912388
2646,5,0.99,46,3.116216216216216,2.700182213922193
2647,5,0.99,47,3.134076325565687,2.7191619646719074
2648,5,0.99,48,3.147873058744092,2.736498994666649
2649,5,0.99,49,3.159635504556193,2.7542547287519428
2650,5,1.0,0,2.4875974486180015,2.2359146664962672
2651,5,1.0,1,2.4875974486180015,2.2359146664962672
2652,5,1.0,2,2.4875974486180015,2.2359146664962672
2653,5,1.0,3,2.4875974486180015,2.2359146664962672
2654,5,1.0,4,2.4875974486180015,2.2359146664962672
2655,5,1.0,5,2.4875974486180015,2.2359146664962672
2656,5,1.0,6,2.4875974486180015,2.2359146664962672
2657,5,1.0,7,2.4875974486180015,2.2359146664962672
2658,5,1.0,8,2.4875974486180015,2.2359146664962672
2659,5,1.0,9,2.4875974486180015,2.2359146664962672
2660,5,1.0,10,2.4875974486180015,2.2359146664962672
2661,5,1.0,11,2.4875974486180015,2.2359146664962672
2662,5,1.0,12,2.4875974486180015,2.2359146664962672
2663,5,1.0,13,2.4875974486180015,2.2359146664962672
2664,5,1.0,14,2.4875974486180015,2.2359146664962672
2665,5,1.0,15,2.4875974486180015,2.2359146664962672
2666,5,1.0,16,2.4875974486180015,2.2359146664962672
2667,5,1.0,17,2.4875974486180015,2.2359146664962672
2668,5,1.0,18,2.4875974486180015,2.2359146664962672
2669,5,1.0,19,2.4875974486180015,2.2359146664962672
2670,5,1.0,20,2.4875974486180015,2.2359146664962672
2671,5,1.0,21,2.4875974486180015,2.2359146664962672
2672,5,1.0,22,2.4875974486180015,2.2359146664962672
2673,5,1.0,23,2.4875974486180015,2.2359146664962672
2674,5,1.0,24,2.4875974486180015,2.2359146664962672
2675,5,1.0,25,2.4875974486180015,2.2359146664962672
2676,5,1.0,26,2.4875974486180015,2.2359146664962672
2677,5,1.0,27,2.4875974486180015,2.2359146664962672
2678,5,1.0,28,2.4875974486180015,2.2359146664962672
2679,5,1.0,29,2.4875974486180015,2.2359146664962672
2680,5,1.0,30,2.4875974486180015,2.2359146664962672
2681,5,1.0,31,2.4875974486180015,2.2359146664962672
2682,5,1.0,32,2.4875974486180015,2.2359146664962672
2683,5,1.0,33,2.4875974486180015,2.2359146664962672
2684,5,1.0,34,2.4875974486180015,2.2359146664962672
2685,5,1.0,35,2.4875974486180015,2.2359146664962672
2686,5,1.0,36,2.4875974486180015,2.2359146664962672
2687,5,1.0,37,2.4875974486180015,2.2359146664962672
2688,5,1.0,38,2.4875974486180015,2.2359146664962672
2689,5,1.0,39,2.4875974486180015,2.2359146664962672
2690,5,1.0,40,2.4875974486180015,2.2359146664962672
2691,5,1.0,41,2.4875974486180015,2.2359146664962672
2692,5,1.0,42,2.4875974486180015,2.2359146664962672
2693,5,1.0,43,2.4875974486180015,2.2359146664962672
2694,5,1.0,44,2.4875974486180015,2.2359146664962672
2695,5,1.0,45,2.4875974486180015,2.2359146664962672
2696,5,1.0,46,2.4875974486180015,2.2359146664962672
2697,5,1.0,47,2.4875974486180015,2.2359146664962672
2698,5,1.0,48,2.4875974486180015,2.2359146664962672
2699,5,1.0,49,2.4875974486180015,2.2359146664962672
2700,6,0.65,0,2.5235378031383737,2.2720318250373324
2701,6,0.65,1,3.304823151125402,2.9260768803179795
2702,6,0.65,2,3.6765261170547516,3.197293317852083
2703,6,0.65,3,3.8672926447574336,3.3329972108365644
2704,6,0.65,4,3.948717948717949,3.4011162008699993
2705,6,0.65,5,3.98875,3.425243024670752
2706,6,0.65,6,4.006875,3.4373711007689254
2707,6,0.65,7,4.01625,3.4447887076550314
2708,6,0.65,8,4.021875,3.451013358565903
2709,6,0.65,9,4.0275,3.4556801847438097
2710,6,0.65,10,4.029375,3.458106293964424
2711,6,0.65,11,4.03,3.458281713528868
2712,6,0.65,12,4.03,3.458281713528868
2713,6,0.65,13,4.030625,3.4584570112126234
2714,6,0.65,14,4.03125,3.4594455283399257
2715,6,0.65,15,4.03125,3.4594455283399257
2716,6,0.65,16,4.03125,3.4594455283399257
2717,6,0.65,17,4.03125,3.4594455283399257
2718,6,0.65,18,4.03125,3.4594455283399257
2719,6,0.65,19,4.03125,3.4594455283399257
